"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java","257","2","1","24","18","18","9","9.0","2","1","1.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java","102","0","0","3","19","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java","108","4","1","4","18","8","3","2.0","74","37","18.5","false"
"12","lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java","430","0","0","81","22","0","0","0.0","0","0","0.0","false"
"12","lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java","28","0","0","1","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java","115","0","0","8","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java","134","0","0","13","19","0","0","0.0","0","0","0.0","false"
"12","lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java","62","0","0","1","20","0","0","0.0","0","0","0.0","false"
"12","lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java","111","0","0","9","21","0","0","0.0","0","0","0.0","false"
"12","lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java","55","0","0","1","22","0","0","0.0","0","0","0.0","false"
"12","lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java","78","0","0","3","23","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java","403","0","0","53","20","0","0","0.0","0","0","0.0","false"
"12","lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java","57","0","0","3","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java","60","0","0","1","19","0","0","0.0","0","0","0.0","false"
"12","lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java","101","0","0","5","17","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java","110","0","0","6","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java","267","0","0","10","27","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java","145","1","1","15","21","0","0","0.0","1","1","1.0","false"
"12","lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java","64","0","0","6","21","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java","39","0","0","1","23","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java","111","0","0","7","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java","336","0","0","11","32","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java","55","0","0","3","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java","35","0","0","1","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java","53","0","0","9","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java","119","0","0","11","21","0","0","0.0","0","0","0.0","false"
"12","lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroCollector.java","28","0","0","1","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java","64","0","0","2","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java","217","0","0","3","28","0","0","0.0","0","0","0.0","false"
"12","lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java","143","0","0","9","20","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java","180","0","0","20","26","0","0","0.0","0","0","0.0","false"
"12","lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java","169","0","0","6","33","0","0","0.0","0","0","0.0","false"
"12","lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java","80","0","0","9","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java","270","0","0","12","49","0","0","0.0","0","0","0.0","false"
"12","lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java","133","0","0","7","34","0","0","0.0","0","0","0.0","false"
"12","lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java","124","2","1","5","18","44","22","22.0","12","6","6.0","false"
"12","lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java","37","0","0","1","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java","24","0","0","1","18","0","0","0.0","0","0","0.0","false"
"12","lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java","57","0","0","3","18","0","0","0.0","0","0","0.0","false"
