"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"18","lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java","102","0","0","3","19","0","0","0.0","0","0","0.0","false"
"18","lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java","108","0","0","4","18","0","0","0.0","0","0","0.0","false"
"18","lang/java/avro/src/main/java/org/apache/avro/specific/SpecificErrorBuilderBase.java","124","0","0","3","21","0","0","0.0","0","0","0.0","false"
"18","lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java","30","0","0","1","18","0","0","0.0","0","0","0.0","false"
"18","lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java","62","0","0","1","20","0","0","0.0","0","0","0.0","false"
"18","lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java","55","0","0","1","22","0","0","0.0","0","0","0.0","false"
"18","lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java","60","0","0","1","19","0","0","0.0","0","0","0.0","false"
"18","lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/service/SimpleOrderService.java","45","0","0","1","21","0","0","0.0","0","0","0.0","false"
"18","lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java","132","0","0","14","21","0","0","0.0","0","0","0.0","false"
"18","lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java","39","0","0","1","23","0","0","0.0","0","0","0.0","false"
"18","lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumReader.java","91","0","0","10","19","0","0","0.0","0","0","0.0","false"
"18","lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java","122","0","0","9","18","0","0","0.0","0","0","0.0","false"
"18","lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java","336","0","0","11","32","0","0","0.0","0","0","0.0","false"
"18","lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java","35","0","0","1","18","0","0","0.0","0","0","0.0","false"
"18","lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java","53","0","0","9","18","0","0","0.0","0","0","0.0","false"
"18","lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java","159","0","0","9","20","0","0","0.0","0","0","0.0","false"
"18","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java","180","0","0","20","26","0","0","0.0","0","0","0.0","false"
"18","lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java","169","0","0","6","33","0","0","0.0","0","0","0.0","false"
