@relation 'AVRO-testingRelease_10-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute LOC numeric
@attribute NR numeric
@attribute NAuth numeric
@attribute CC numeric
@attribute NComm numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute AvgLocAdded numeric
@attribute Churn numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute 'Buggy{No,Yes}' {false,true}

@data
92,2,2,2,18,4,3,2,3,2,1.5,false
227,1,1,22,18,1,1,1,6,6,6,false
83,0,0,4,20,0,0,0,0,0,0,false
78,0,0,5,24,0,0,0,0,0,0,false
37,0,0,1,20,0,0,0,0,0,0,false
187,1,1,8,18,0,0,0,20,20,20,false
375,2,2,23,25,15,13,7.5,5,5,2.5,false
85,0,0,4,19,0,0,0,0,0,0,false
562,2,2,41,35,146,145,73,65,65,32.5,false
33,0,0,1,21,0,0,0,0,0,0,false
75,0,0,2,21,0,0,0,0,0,0,false
25,0,0,1,18,0,0,0,0,0,0,false
54,0,0,1,25,0,0,0,0,0,0,false
28,0,0,1,18,0,0,0,0,0,0,false
34,0,0,1,22,0,0,0,0,0,0,false
66,1,1,1,23,1,1,1,0,0,0,false
120,0,0,3,18,0,0,0,0,0,0,false
144,3,2,3,18,8,4,2.666667,11,6,3.666667,false
137,1,1,10,18,2,2,2,0,0,0,false
76,0,0,2,18,0,0,0,0,0,0,false
191,0,0,20,21,0,0,0,0,0,0,false
155,1,1,5,20,2,2,2,4,4,4,false
180,2,1,13,21,3,2,1.5,2,1,1,false
375,1,1,36,31,3,3,3,0,0,0,false
247,3,1,12,28,12,12,4,17,7,5.666667,false
61,1,1,2,18,2,2,2,0,0,0,false
85,0,0,6,18,0,0,0,0,0,0,false
132,1,1,10,17,2,2,2,0,0,0,false
139,0,0,3,21,0,0,0,0,0,0,false
26,0,0,1,18,0,0,0,0,0,0,false
120,1,1,13,18,5,5,5,1,1,1,false
98,1,1,8,18,23,23,23,8,8,8,false
24,1,1,1,18,1,1,1,0,0,0,false
82,0,0,11,17,0,0,0,0,0,0,false
316,4,2,11,26,102,93,25.5,84,84,21,false
266,1,1,45,30,8,8,8,6,6,6,false
660,4,1,154,18,10,7,2.5,101,45,25.25,false
428,3,2,72,18,4,3,1.333333,134,125,44.666667,false
50,0,0,5,20,0,0,0,0,0,0,false
118,2,1,7,20,3,2,1.5,0,0,0,false
46,0,0,4,20,0,0,0,0,0,0,false
51,0,0,1,21,0,0,0,0,0,0,false
117,0,0,3,21,0,0,0,0,0,0,false
476,2,2,98,21,9,7,4.5,5,3,2.5,false
76,0,0,8,20,0,0,0,0,0,0,false
123,2,1,4,29,190,189,95,139,139,69.5,false
140,0,0,17,21,0,0,0,0,0,0,false
972,2,2,86,28,72,43,36,31,21,15.5,false
27,0,0,1,19,0,0,0,0,0,0,false
53,0,0,4,18,0,0,0,0,0,0,false
398,5,2,56,18,17,9,3.4,25,8,5,false
183,0,0,10,20,0,0,0,0,0,0,false
87,1,1,4,18,1,1,1,3,3,3,false
306,0,0,16,42,0,0,0,0,0,0,false
91,1,1,4,19,69,69,69,65,65,65,false
54,0,0,3,22,0,0,0,0,0,0,false
226,0,0,9,25,0,0,0,0,0,0,false
95,1,1,5,17,0,0,0,17,17,17,false
30,0,0,1,18,0,0,0,0,0,0,false
79,0,0,6,19,0,0,0,0,0,0,false
66,1,1,1,23,1,1,1,0,0,0,false
40,0,0,1,18,0,0,0,0,0,0,false
