"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/Option.java","43","0","0","1","17","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java","664","1","1","50","32","1","1","1.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java","74","0","0","9","17","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java","48","0","0","1","21","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java","256","4","2","27","17","35","14","8.75","41","19","10.25","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java","905","9","3","59","24","78","30","8.666666666666666","143","65","15.88888888888889","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java","45","0","0","1","20","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java","576","2","1","55","23","13","11","6.5","26","22","13.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java","63","0","0","1","21","0","0","0.0","0","0","0.0","true"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java","184","3","2","8","23","9","5","3.0","3","2","1.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java","113","2","2","1","20","2","1","1.0","10","9","5.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java","172","3","2","5","26","2","2","0.6666666666666666","18","8","6.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java","108","1","1","1","20","0","0","0.0","4","4","4.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java","98","1","1","17","20","1","1","1.0","0","0","0.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java","49","0","0","7","17","0","0","0.0","0","0","0.0","false"
