"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"5","hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java","35","0","0","1","17","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java","388","0","0","72","24","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java","84","0","0","1","17","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java","70","0","0","1","20","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java","92","0","0","5","24","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java","89","0","0","6","23","0","0","0.0","0","0","0.0","false"
"5","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java","63","0","0","1","20","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java","51","0","0","1","20","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java","147","0","0","1","24","0","0","0.0","0","0","0.0","false"
"5","hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java","179","0","0","17","26","0","0","0.0","0","0","0.0","false"
"5","hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java","284","0","0","20","17","0","0","0.0","0","0","0.0","false"
"5","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java","106","1","1","2","17","1","1","1.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java","47","0","0","3","20","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java","45","0","0","1","17","0","0","0.0","0","0","0.0","false"
"5","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java","90","0","0","3","17","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java","758","7","2","79","22","98","25","14.0","61","16","8.714285714285714","false"
"5","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java","62","0","0","6","17","0","0","0.0","0","0","0.0","false"
"5","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java","35","0","0","1","17","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java","172","0","0","1","17","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java","97","2","1","4","17","6","3","3.0","6","3","3.0","false"
"5","hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java","27","0","0","1","20","0","0","0.0","0","0","0.0","false"
"5","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java","191","0","0","17","17","0","0","0.0","0","0","0.0","false"
"5","hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java","66","0","0","1","17","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java","82","0","0","3","25","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java","43","0","0","1","20","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java","189","0","0","20","24","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java","87","0","0","3","25","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java","529","7","2","43","22","50","19","7.142857142857143","97","29","13.857142857142858","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java","166","6","1","11","25","34","14","5.666666666666667","26","13","4.333333333333333","false"
"5","hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java","44","0","0","1","20","0","0","0.0","0","0","0.0","false"
"5","hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java","306","0","0","36","20","0","0","0.0","0","0","0.0","false"
"5","hedwig-client/src/main/java/org/apache/hedwig/util/Either.java","50","0","0","1","17","0","0","0.0","0","0","0.0","false"
"5","hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java","437","0","0","6","20","0","0","0.0","0","0","0.0","false"
"5","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java","74","0","0","6","17","0","0","0.0","0","0","0.0","false"
"5","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java","62","0","0","2","17","0","0","0.0","0","0","0.0","false"
"5","hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java","48","0","0","1","22","0","0","0.0","0","0","0.0","false"
"5","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java","46","0","0","3","17","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java","609","6","2","53","24","93","82","15.5","34","28","5.666666666666667","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java","90","0","0","1","26","0","0","0.0","0","0","0.0","false"
"5","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java","109","0","0","1","20","0","0","0.0","0","0","0.0","false"
"5","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java","92","0","0","1","17","0","0","0.0","0","0","0.0","false"
"5","hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java","56","0","0","6","17","0","0","0.0","0","0","0.0","false"
