@relation 'AVRO-testingRelease_9-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute LOC numeric
@attribute NR numeric
@attribute NAuth numeric
@attribute CC numeric
@attribute NComm numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute AvgLocAdded numeric
@attribute Churn numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute 'Buggy{No,Yes}' {false}

@data
71,0,0,1,18,0,0,0,0,0,0,false
28,0,0,1,18,0,0,0,0,0,0,false
55,0,0,3,18,0,0,0,0,0,0,false
53,0,0,4,18,0,0,0,0,0,0,false
59,0,0,3,17,0,0,0,0,0,0,false
82,0,0,11,17,0,0,0,0,0,0,false
370,0,0,24,25,0,0,0,0,0,0,false
76,0,0,1,23,0,0,0,0,0,0,false
25,0,0,1,18,0,0,0,0,0,0,false
98,1,1,6,18,8,8,8,39,39,39,false
35,0,0,1,18,0,0,0,0,0,0,false
74,0,0,6,18,0,0,0,0,0,0,false
50,0,0,1,22,0,0,0,0,0,0,false
209,2,1,23,18,10,5,5,8,4,4,false
108,0,0,3,18,0,0,0,0,0,0,false
294,0,0,59,18,0,0,0,0,0,0,false
63,0,0,2,17,0,0,0,0,0,0,false
43,0,0,1,18,0,0,0,0,0,0,false
178,2,1,12,20,2,1,1,6,3,3,false
195,0,0,5,26,0,0,0,0,0,0,false
49,0,0,1,18,0,0,0,0,0,0,false
543,2,2,137,18,26,13,13,32,16,16,false
102,0,0,3,19,0,0,0,0,0,0,false
99,0,0,4,21,0,0,0,0,0,0,false
191,0,0,20,21,0,0,0,0,0,0,false
85,0,0,6,18,0,0,0,0,0,0,false
86,0,0,9,18,0,0,0,0,0,0,false
389,0,0,50,20,0,0,0,0,0,0,false
64,0,0,2,18,0,0,0,0,0,0,false
51,0,0,1,21,0,0,0,0,0,0,false
46,0,0,4,20,0,0,0,0,0,0,false
181,0,0,20,26,0,0,0,0,0,0,false
57,0,0,3,18,0,0,0,0,0,0,false
73,0,0,6,18,0,0,0,0,0,0,false
55,0,0,3,18,0,0,0,0,0,0,false
247,0,0,13,18,0,0,0,0,0,0,false
57,0,0,1,24,0,0,0,0,0,0,false
130,2,1,15,19,24,12,12,40,20,20,false
222,0,0,29,21,0,0,0,0,0,0,false
95,0,0,5,22,0,0,0,0,0,0,false
55,0,0,3,18,0,0,0,0,0,0,false
79,2,1,3,18,2,1,1,2,1,1,false
151,0,0,4,20,0,0,0,0,0,0,false
54,0,0,2,18,0,0,0,0,0,0,false
194,0,0,59,18,0,0,0,0,0,0,false
253,0,0,30,17,0,0,0,0,0,0,false
54,0,0,8,18,0,0,0,0,0,0,false
33,0,0,1,21,0,0,0,0,0,0,false
79,0,0,6,19,0,0,0,0,0,0,false
80,0,0,2,18,0,0,0,0,0,0,false
84,0,0,4,17,0,0,0,0,0,0,false
85,0,0,5,18,0,0,0,0,0,0,false
28,0,0,1,18,0,0,0,0,0,0,false
1324,3,1,184,49,10,4,3.333333,41,15,13.666667,false
24,0,0,1,18,0,0,0,0,0,0,false
93,0,0,7,17,0,0,0,0,0,0,false
40,0,0,1,18,0,0,0,0,0,0,false
88,0,0,4,18,0,0,0,0,0,0,false
55,0,0,3,22,0,0,0,0,0,0,false
103,0,0,9,18,0,0,0,0,0,0,false
79,0,0,9,18,0,0,0,0,0,0,false
60,0,0,1,18,0,0,0,0,0,0,false
30,0,0,1,18,0,0,0,0,0,0,false
101,0,0,5,18,0,0,0,0,0,0,false
83,0,0,4,20,0,0,0,0,0,0,false
39,0,0,1,24,0,0,0,0,0,0,false
32,0,0,1,18,0,0,0,0,0,0,false
264,0,0,11,20,0,0,0,0,0,0,false
232,0,0,15,26,0,0,0,0,0,0,false
438,0,0,82,22,0,0,0,0,0,0,false
54,0,0,1,25,0,0,0,0,0,0,false
52,0,0,1,18,0,0,0,0,0,0,false
344,0,0,34,31,0,0,0,0,0,0,false
99,0,0,7,18,0,0,0,0,0,0,false
36,0,0,1,18,0,0,0,0,0,0,false
25,0,0,1,19,0,0,0,0,0,0,false
27,0,0,1,19,0,0,0,0,0,0,false
51,0,0,3,23,0,0,0,0,0,0,false
101,0,0,5,17,0,0,0,0,0,0,false
38,0,0,1,20,0,0,0,0,0,0,false
132,2,1,11,20,10,5,5,16,8,8,false
237,0,0,21,18,0,0,0,0,0,0,false
247,0,0,39,30,0,0,0,0,0,0,false
243,0,0,25,22,0,0,0,0,0,0,false
36,0,0,1,21,0,0,0,0,0,0,false
267,0,0,10,27,0,0,0,0,0,0,false
24,0,0,1,18,0,0,0,0,0,0,false
154,2,1,6,18,0,0,0,10,5,5,false
119,0,0,13,18,0,0,0,0,0,0,false
626,2,1,51,24,8,4,4,12,6,6,false
122,0,0,10,21,0,0,0,0,0,0,false
237,0,0,11,21,0,0,0,0,0,0,false
26,0,0,1,18,0,0,0,0,0,0,false
72,0,0,5,18,0,0,0,0,0,0,false
101,0,0,7,18,0,0,0,0,0,0,false
359,0,0,31,23,0,0,0,0,0,0,false
75,0,0,1,18,0,0,0,0,0,0,false
78,0,0,5,24,0,0,0,0,0,0,false
60,0,0,1,19,0,0,0,0,0,0,false
105,0,0,7,18,0,0,0,0,0,0,false
41,0,0,1,22,0,0,0,0,0,0,false
145,0,0,6,27,0,0,0,0,0,0,false
76,0,0,2,18,0,0,0,0,0,0,false
117,0,0,3,21,0,0,0,0,0,0,false
449,0,0,48,37,0,0,0,0,0,0,false
56,0,0,2,18,0,0,0,0,0,0,false
69,0,0,4,19,0,0,0,0,0,0,false
62,0,0,1,20,0,0,0,0,0,0,false
91,0,0,2,18,0,0,0,0,0,0,false
78,0,0,5,18,0,0,0,0,0,0,false
306,0,0,16,42,0,0,0,0,0,0,false
84,2,1,4,18,20,10,10,6,3,3,false
464,0,0,98,21,0,0,0,0,0,0,false
452,0,0,13,18,0,0,0,0,0,0,false
226,0,0,9,25,0,0,0,0,0,0,false
37,0,0,1,20,0,0,0,0,0,0,false
50,0,0,2,18,0,0,0,0,0,0,false
42,0,0,1,18,0,0,0,0,0,0,false
132,0,0,10,17,0,0,0,0,0,0,false
123,0,0,7,20,0,0,0,0,0,0,false
43,0,0,4,18,0,0,0,0,0,0,false
99,0,0,18,21,0,0,0,0,0,0,false
177,0,0,13,21,0,0,0,0,0,0,false
136,0,0,20,20,0,0,0,0,0,0,false
156,0,0,8,19,0,0,0,0,0,0,false
983,0,0,84,29,0,0,0,0,0,0,false
549,0,0,20,21,0,0,0,0,0,0,false
60,0,0,2,18,0,0,0,0,0,0,false
139,0,0,3,21,0,0,0,0,0,0,false
76,0,0,8,20,0,0,0,0,0,0,false
114,0,0,9,19,0,0,0,0,0,0,false
36,0,0,1,18,0,0,0,0,0,0,false
61,0,0,2,18,0,0,0,0,0,0,false
266,0,0,12,45,0,0,0,0,0,0,false
58,0,0,1,21,0,0,0,0,0,0,false
169,0,0,6,33,0,0,0,0,0,0,false
28,0,0,1,18,0,0,0,0,0,0,false
262,2,1,5,35,6,3,3,20,10,10,false
250,0,0,26,18,0,0,0,0,0,0,false
35,0,0,1,18,0,0,0,0,0,0,false
249,2,1,19,18,4,2,2,10,5,5,false
50,0,0,5,20,0,0,0,0,0,0,false
25,0,0,1,18,0,0,0,0,0,0,false
203,0,0,20,25,0,0,0,0,0,0,false
214,2,1,3,21,0,0,0,24,12,12,false
286,2,1,3,35,2,1,1,32,16,16,false
34,0,0,1,22,0,0,0,0,0,0,false
27,0,0,1,18,0,0,0,0,0,0,false
135,0,0,3,18,0,0,0,0,0,0,false
153,0,0,23,21,0,0,0,0,0,0,false
85,0,0,4,19,0,0,0,0,0,0,false
25,0,0,1,18,0,0,0,0,0,0,false
183,0,0,10,20,0,0,0,0,0,0,false
79,0,0,5,21,0,0,0,0,0,0,false
74,0,0,25,19,0,0,0,0,0,0,false
286,0,0,1,31,0,0,0,0,0,0,false
326,0,0,37,21,0,0,0,0,0,0,false
395,0,0,55,18,0,0,0,0,0,0,false
105,0,0,8,19,0,0,0,0,0,0,false
430,0,0,88,18,0,0,0,0,0,0,false
35,0,0,1,20,0,0,0,0,0,0,false
425,0,0,66,18,0,0,0,0,0,0,false
28,0,0,1,18,0,0,0,0,0,0,false
54,0,0,3,22,0,0,0,0,0,0,false
