"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"9","lang/java/src/java/org/apache/avro/ipc/Transceiver.java","71","0","0","1","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/AvroRuntimeException.java","28","0","0","1","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/ipc/ResponderServlet.java","55","0","0","3","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java","53","0","0","4","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitioner.java","59","0","0","3","17","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/mapred/tether/TetherReducer.java","82","0","0","11","17","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/file/DataFileWriter.java","370","0","0","24","25","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java","76","0","0","1","23","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/mapred/AvroKey.java","25","0","0","1","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java","98","1","1","6","18","8","8","8.0","39","39","39.0","false"
"9","lang/java/src/java/org/apache/avro/ipc/Server.java","35","0","0","1","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/ipc/stats/Stopwatch.java","74","0","0","6","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/file/Codec.java","50","0","0","1","22","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java","209","2","1","23","18","10","5","5.0","8","4","4.0","false"
"9","lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java","108","0","0","3","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/io/BinaryData.java","294","0","0","59","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/mapred/HadoopReducerBase.java","63","0","0","2","17","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/mapred/SequenceFileInputFormat.java","43","0","0","1","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/file/DataFileReader.java","178","2","1","12","20","2","1","1.0","6","3","3.0","false"
"9","lang/java/src/java/org/apache/avro/ipc/RPCContext.java","195","0","0","5","26","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/file/FileReader.java","49","0","0","1","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/generic/GenericData.java","543","2","2","137","18","26","13","13.0","32","16","16.0","false"
"9","lang/java/src/java/org/apache/avro/ipc/SaslSocketServer.java","102","0","0","3","19","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/tool/FromTextTool.java","99","0","0","4","21","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/io/parsing/Parser.java","191","0","0","20","21","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java","85","0","0","6","18","0","0","0.0","0","0","0.0","false"
"9","lang/java/src/java/org/apache/avro/ipc/ByteBufferInputStream.java","86","0","0","9","18","0","0","0.0","0","0","0.0","false"
