"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"3","src/java/org/apache/avro/file/SeekableFileInput.java","34","0","0","1","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/ipc/AvroRemoteException.java","40","0","0","1","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/generic/GenericResponder.java","54","0","0","1","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/generic/GenericDatumWriter.java","191","0","0","19","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/generic/GenericRecord.java","24","0","0","1","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/ipc/ResponderServlet.java","55","0","0","3","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/generic/GenericDatumReader.java","465","1","1","101","18","2","2","2.0","3","3","3.0","false"
"3","src/java/org/apache/avro/reflect/ReflectDatumWriter.java","73","1","1","3","21","0","0","0.0","8","8","8.0","false"
"3","src/java/org/apache/avro/ipc/SocketTransceiver.java","96","1","1","7","18","7","7","7.0","2","2","2.0","false"
"3","src/java/org/apache/avro/io/parsing/SkipParser.java","94","0","0","5","22","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/ipc/Server.java","29","0","0","1","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/Schema.java","775","1","1","104","36","49","49","49.0","46","46","46.0","false"
"3","src/java/org/apache/avro/file/SeekableInput.java","36","0","0","1","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/ipc/HttpTransceiver.java","117","2","1","7","18","2","1","1.0","2","2","1.0","false"
"3","src/java/org/apache/avro/reflect/ReflectData.java","355","1","1","86","18","20","20","20.0","50","50","50.0","false"
"3","src/java/org/apache/avro/generic/GenericArray.java","36","0","0","1","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/io/BinaryDecoder.java","300","0","0","23","31","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/io/ParsingDecoder.java","74","0","0","25","19","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/io/ValidatingDecoder.java","229","0","0","11","21","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java","138","0","0","20","20","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/ipc/Responder.java","208","2","1","19","18","23","21","11.5","13","13","6.5","false"
"3","src/java/org/apache/avro/ipc/HttpServer.java","59","1","1","5","18","26","26","26.0","17","17","17.0","false"
"3","src/java/org/apache/avro/ipc/RPCContext.java","149","1","1","5","24","18","18","18.0","0","0","0.0","false"
"3","src/java/org/apache/avro/ipc/RPCPlugin.java","74","1","1","1","23","4","4","4.0","0","0","0.0","false"
"3","src/java/org/apache/avro/io/ParsingEncoder.java","69","0","0","4","19","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/io/ValidatingEncoder.java","202","0","0","3","21","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/reflect/FixedSize.java","36","0","0","1","21","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/io/parsing/Symbol.java","381","1","1","9","21","1","1","1.0","1","1","1.0","false"
"3","src/java/org/apache/avro/ipc/Transceiver.java","42","0","0","1","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/AvroRuntimeException.java","25","1","1","1","18","0","0","0.0","1","1","1.0","false"
"3","src/java/org/apache/avro/SchemaParseException.java","25","1","1","1","18","0","0","0.0","1","1","1.0","false"
"3","src/java/org/apache/avro/specific/SpecificCompiler.java","309","3","2","73","18","155","153","51.666666666666664","22","21","7.333333333333333","false"
"3","src/java/org/apache/avro/ipc/SocketServer.java","110","1","1","11","18","2","2","2.0","0","0","0.0","false"
"3","src/java/org/apache/avro/ipc/DatagramServer.java","78","0","0","6","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/ipc/ByteBufferOutputStream.java","90","0","0","6","19","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/file/DataFileConstants.java","38","0","0","1","20","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/io/JsonDecoder.java","398","0","0","65","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/io/BinaryData.java","192","0","0","33","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/ipc/DatagramTransceiver.java","84","0","0","4","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/file/DataFileReader.java","226","1","1","24","20","11","11","11.0","8","8","8.0","false"
"3","src/java/org/apache/avro/io/ResolvingDecoder.java","203","0","0","35","32","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/generic/GenericContainer.java","26","0","0","1","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/generic/GenericRequestor.java","57","0","0","1","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/specific/SpecificDatumWriter.java","39","1","1","1","18","2","2","2.0","4","4","4.0","false"
"3","src/java/org/apache/avro/io/DatumReader.java","37","0","0","1","20","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/io/Decoder.java","279","0","0","1","31","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/AvroTypeException.java","25","0","0","1","18","0","0","0.0","0","0","0.0","false"
"3","src/java/org/apache/avro/file/DataFileWriter.java","199","1","1","9","25","16","16","16.0","7","7","7.0","false"
"3","src/java/org/apache/avro/io/DatumWriter.java","35","0","0","1","20","0","0","0.0","0","0","0.0","false"
