"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"6","lang/java/src/java/org/apache/avro/ipc/Transceiver.java","43","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/AvroRuntimeException.java","28","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/ResponderServlet.java","55","0","0","3","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java","53","0","0","4","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/file/DataFileWriter.java","374","0","0","23","25","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java","74","0","0","1","23","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java","98","0","0","6","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/Server.java","29","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/stats/Stopwatch.java","74","0","0","6","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/file/Codec.java","50","0","0","1","22","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java","196","0","0","19","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java","108","0","0","3","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/BinaryData.java","187","0","0","33","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/file/DataFileReader.java","168","0","0","12","20","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/RPCContext.java","157","0","0","5","24","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/generic/GenericData.java","491","0","0","131","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/parsing/Parser.java","191","0","0","20","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java","85","0","0","6","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/ByteBufferInputStream.java","86","0","0","9","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/file/NullCodec.java","64","0","0","2","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/tool/Tool.java","51","0","0","1","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/generic/GenericRequestor.java","69","0","0","5","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java","57","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/SocketServer.java","111","0","0","11","19","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/parsing/SkipParser.java","95","0","0","5","22","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java","78","0","0","3","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/tool/DataFileGetSchemaTool.java","54","0","0","2","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/SpecificData.java","212","0","0","60","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/reflect/Nullable.java","33","0","0","1","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/DatagramServer.java","79","0","0","6","19","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java","85","0","0","5","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/SchemaTask.java","28","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/Schema.java","1087","0","0","134","49","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/generic/GenericFixed.java","24","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/AvroRemoteException.java","40","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/SpecificResponder.java","102","0","0","9","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/ProtocolTask.java","79","0","0","9","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/generic/IndexedRecord.java","26","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/reflect/Union.java","39","0","0","1","24","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/generic/GenericArray.java","36","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/DecoderFactory.java","232","0","0","15","26","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java","422","0","0","81","22","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/LocalTransceiver.java","52","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java","88","0","0","4","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/file/SeekableInput.java","36","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/SpecificRecord.java","25","0","0","1","19","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/generic/GenericRecord.java","27","0","0","1","19","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/file/DataFileConstants.java","38","0","0","1","20","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/util/Utf8.java","94","0","0","12","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/Responder.java","206","0","0","17","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java","228","0","0","39","30","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/FixedSize.java","36","0","0","1","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java","205","0","0","7","26","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/tool/Util.java","71","0","0","3","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java","620","0","0","51","24","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/reflect/ReflectDatumWriter.java","125","0","0","9","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/ValidatingDecoder.java","231","0","0","11","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/generic/GenericContainer.java","26","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/HttpServer.java","59","0","0","5","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/tool/Main.java","97","0","0","7","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/reflect/ReflectRequestor.java","75","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java","112","0","0","7","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/file/DeflateCodec.java","145","0","0","11","27","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/file/CodecFactory.java","76","0","0","2","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/Protocol.java","387","0","0","41","32","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/generic/GenericResponder.java","56","0","0","2","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/ParsingEncoder.java","69","0","0","4","19","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java","77","0","0","5","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java","447","0","0","89","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/stats/StatsPlugin.java","121","0","0","3","24","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/DatumReader.java","37","0","0","1","20","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/tool/RpcSendTool.java","123","0","0","7","20","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java","43","0","0","4","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java","99","0","0","18","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java","176","0","0","13","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java","136","0","0","20","20","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/BinaryDecoder.java","983","0","0","84","29","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/parsing/Symbol.java","549","0","0","20","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java","47","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/reflect/InduceSchemaTool.java","76","0","0","8","20","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java","98","0","0","7","19","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/file/SeekableFileInput.java","36","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/stats/StatsServlet.java","107","0","0","4","25","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/BinaryEncoder.java","252","0","0","5","35","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/Requestor.java","230","0","0","19","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/JsonEncoder.java","244","0","0","19","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java","203","0","0","20","25","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java","202","0","0","3","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/Encoder.java","270","0","0","1","35","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/reflect/Stringable.java","34","0","0","1","22","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/specific/SpecificFixed.java","27","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java","146","0","0","21","21","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/ipc/DatagramTransceiver.java","85","0","0","4","19","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/SchemaParseException.java","25","0","0","1","18","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/ParsingDecoder.java","74","0","0","25","19","0","0","0.0","0","0","0.0","false"
"6","lang/java/src/java/org/apache/avro/io/Decoder.java","286","0","0","1","31","0","0","0.0","0","0","0.0","false"
