"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"10","lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java","258","8","2","24","18","23","7","2.875","16","5","2.0","false"
"10","lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java","102","0","0","3","19","0","0","0.0","0","0","0.0","false"
"10","lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java","71","0","0","1","18","0","0","0.0","0","0","0.0","false"
"10","lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java","430","0","0","81","22","0","0","0.0","0","0","0.0","false"
"10","lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java","28","0","0","1","18","0","0","0.0","0","0","0.0","false"
"10","lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java","115","0","0","8","18","0","0","0.0","0","0","0.0","false"
"10","lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java","62","0","0","1","20","0","0","0.0","0","0","0.0","false"
"10","lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java","111","2","1","9","21","3","2","1.5","2","2","1.0","false"
"10","lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java","41","0","0","1","22","0","0","0.0","0","0","0.0","false"
"10","lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java","78","1","1","3","23","3","3","3.0","0","0","0.0","false"
"10","lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java","390","1","1","50","20","0","0","0.0","1","1","1.0","false"
"10","lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java","57","0","0","3","18","0","0","0.0","0","0","0.0","false"
"10","lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java","60","0","0","1","19","0","0","0.0","0","0","0.0","false"
"10","lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java","101","0","0","5","17","0","0","0.0","0","0","0.0","false"
"10","lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java","110","1","1","6","18","2","2","2.0","38","38","38.0","false"
"10","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java","267","0","0","10","27","0","0","0.0","0","0","0.0","false"
"10","lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java","145","3","2","15","21","2","1","0.6666666666666666","1","1","0.3333333333333333","false"
"10","lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java","64","1","1","6","21","0","0","0.0","17","17","17.0","false"
"10","lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java","111","0","0","7","18","0","0","0.0","0","0","0.0","false"
"10","lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java","336","3","1","11","32","21","13","7.0","2","2","0.6666666666666666","false"
"10","lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java","55","0","0","3","18","0","0","0.0","0","0","0.0","false"
"10","lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java","35","0","0","1","18","0","0","0.0","0","0","0.0","false"
"10","lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java","53","0","0","9","18","0","0","0.0","0","0","0.0","false"
"10","lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java","119","0","0","11","21","0","0","0.0","0","0","0.0","false"
