"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"15","lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java","102","0","0","3","19","0","0","0.0","0","0","0.0","false"
"15","lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java","108","0","0","4","18","0","0","0.0","0","0","0.0","false"
"15","lang/java/avro/src/main/java/org/apache/avro/specific/SpecificErrorBuilderBase.java","124","0","0","3","21","0","0","0.0","0","0","0.0","false"
"15","lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java","30","0","0","1","18","0","0","0.0","0","0","0.0","false"
"15","lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java","62","0","0","1","20","0","0","0.0","0","0","0.0","false"
"15","lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java","55","0","0","1","22","0","0","0.0","0","0","0.0","false"
"15","lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java","60","0","0","1","19","0","0","0.0","0","0","0.0","false"
"15","lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/service/SimpleOrderService.java","50","1","1","1","21","0","0","0.0","18","18","18.0","false"
"15","lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java","132","0","0","14","21","0","0","0.0","0","0","0.0","false"
"15","lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java","39","0","0","1","23","0","0","0.0","0","0","0.0","false"
"15","lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumReader.java","91","1","1","10","19","5","5","5.0","5","5","5.0","false"
"15","lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java","111","0","0","7","18","0","0","0.0","0","0","0.0","false"
"15","lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java","336","0","0","11","32","0","0","0.0","0","0","0.0","false"
"15","lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java","35","0","0","1","18","0","0","0.0","0","0","0.0","false"
"15","lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java","53","0","0","9","18","0","0","0.0","0","0","0.0","false"
"15","lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java","151","2","2","9","20","3","3","1.5","12","10","6.0","false"
"15","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java","180","0","0","20","26","0","0","0.0","0","0","0.0","false"
"15","lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java","169","0","0","6","33","0","0","0.0","0","0","0.0","false"
"15","lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java","94","1","1","9","18","2","2","2.0","14","14","14.0","false"
"15","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java","270","0","0","12","49","0","0","0.0","0","0","0.0","false"
"15","lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java","37","0","0","1","18","0","0","0.0","0","0","0.0","false"
"15","lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java","24","0","0","1","18","0","0","0.0","0","0","0.0","false"
