@relation 'BOOKKEEPER-testingRelease_3-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute LOC numeric
@attribute NR numeric
@attribute NAuth numeric
@attribute CC numeric
@attribute NComm numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute AvgLocAdded numeric
@attribute Churn numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute 'Buggy{No,Yes}' {false,true}

@data
47,1,1,1,17,9,9,9,4,4,4,false
58,0,0,1,20,0,0,0,0,0,0,true
139,0,0,1,16,0,0,0,0,0,0,false
37,0,0,1,22,0,0,0,0,0,0,false
59,1,1,1,22,3,3,3,1,1,1,false
109,1,1,1,24,1,1,1,18,18,18,false
104,0,0,1,17,0,0,0,0,0,0,false
28,0,0,1,17,0,0,0,0,0,0,false
77,0,0,2,17,0,0,0,0,0,0,false
39,0,0,1,24,0,0,0,0,0,0,false
624,1,1,40,20,0,0,0,3,3,3,false
126,4,2,11,21,15,5,3.75,2,1,0.5,false
63,0,0,1,17,0,0,0,0,0,0,false
358,12,3,35,27,269,139,22.416667,425,122,35.416667,false
54,0,0,1,21,0,0,0,0,0,0,false
694,7,3,7,20,8,7,1.142857,170,50,24.285714,false
